,x1,y1,x2,y2,Class,image,Type,MPG,Median MPG
4549,15,85,289,190,51,04550.jpg,Sedan,19,1
4550,27,19,727,298,28,04551.jpg,Coupe,21.5,1
4551,57,114,432,291,10,04552.jpg,Convertible,15,0
4552,40,226,768,490,48,04553.jpg,SUV,16.3,0
4553,61,158,535,350,155,04554.jpg,SUV,18,0
4554,50,74,606,360,187,04555.jpg,Sedan,32.8,1
4555,25,48,252,178,48,04556.jpg,SUV,16.3,0
4556,23,50,583,381,142,04557.jpg,SUV,16,0
4557,39,130,661,454,119,04558.jpg,Van,13.2,0
4558,235,36,678,298,119,04559.jpg,Van,13.2,0
4559,33,65,453,303,59,04560.jpg,Convertible,18.7,1
4560,9,64,295,165,129,04561.jpg,Sedan,25.3,1
4561,5,10,497,335,180,04562.jpg,Coupe,15,0
4562,47,62,390,249,125,04563.jpg,Pickup Truck,15.3,0
4563,47,38,355,227,118,04564.jpg,SUV,22,1
4564,17,167,781,430,66,04565.jpg,Sedan,28.7,1
4565,5,54,248,166,54,04566.jpg,Pickup Truck,21,1
4566,14,27,590,208,18,04567.jpg,Station Wagon,18,0
4567,1,7,300,170,177,04568.jpg,Sedan,14,0
4568,189,216,488,374,177,04569.jpg,Sedan,14,0
4569,200,150,901,515,167,04570.jpg,Sedan,24.2,1
4570,28,71,411,278,117,04571.jpg,Sedan,32,1
4571,3,122,550,333,82,04572.jpg,Station Wagon,22.5,1
4572,24,85,341,252,186,04573.jpg,SUV,15,0
4573,32,117,356,231,122,04574.jpg,Pickup Truck,18.6,0
4574,7,227,545,409,105,04575.jpg,Sedan,24.7,1
4575,4,38,191,133,39,04576.jpg,Convertible,14,0
4576,33,141,606,333,179,04577.jpg,Convertible,15,0
4577,21,18,492,316,1,04578.jpg,SUV,10,0
4578,31,43,274,184,127,04579.jpg,Van,18.5,0
4579,21,34,482,285,24,04580.jpg,Sedan,15.5,0
4580,298,331,1411,883,20,04581.jpg,Sedan,16,0
4581,400,125,760,422,183,04582.jpg,Hatchback,25,1
4582,6,117,606,406,185,04583.jpg,Sedan,89,1
4583,49,59,581,364,31,04584.jpg,Convertible,16.3,0
4584,55,355,1333,1135,113,04585.jpg,Pickup Truck,17.1,0
4585,19,74,490,341,115,04586.jpg,Sedan,25.3,1
4586,537,329,1214,955,183,04587.jpg,Hatchback,25,1
4587,15,9,468,408,3,04588.jpg,Sedan,21.3,1
4588,21,101,618,386,61,04589.jpg,Sedan,21,1
4589,83,67,181,114,62,04590.jpg,SUV,21,1
4590,57,44,446,323,67,04591.jpg,Sedan,29,1
4591,148,65,884,530,93,04592.jpg,Coupe,16.5,0
4592,128,139,503,300,137,04593.jpg,Sedan,20,1
4593,87,99,603,381,34,04594.jpg,Coupe,16,0
4594,33,8,210,100,14,04595.jpg,Coupe,26,1
4595,70,96,418,316,66,04596.jpg,Sedan,28.7,1
4596,22,177,960,618,106,04597.jpg,Pickup Truck,17.1,0
4597,46,79,523,338,90,04598.jpg,Pickup Truck,15.5,0
4598,57,108,441,244,130,04599.jpg,Hatchback,30.5,1
4599,17,47,241,158,190,04600.jpg,Hatchback,27.6,1
4600,96,68,733,497,21,04601.jpg,Convertible,18.7,1
4601,20,141,635,401,81,04602.jpg,Convertible,21.8,1
4602,103,69,535,441,166,04603.jpg,Van,18.3,0
4603,32,74,617,407,130,04604.jpg,Hatchback,30.5,1
4604,24,117,618,366,129,04605.jpg,Sedan,25.3,1
4605,162,216,871,556,66,04606.jpg,Sedan,28.7,1
4606,29,66,463,307,106,04607.jpg,Pickup Truck,17.1,0
4607,4,60,519,283,7,04608.jpg,Hatchback,19,1
4608,117,134,789,538,161,04609.jpg,Convertible,18.4,0
4609,15,43,271,198,70,04610.jpg,Pickup Truck,15.7,0
4610,595,348,1554,659,11,04611.jpg,Coupe,15,0
4611,49,36,227,130,105,04612.jpg,Sedan,24.7,1
4612,76,153,477,362,42,04613.jpg,Coupe,14,0
4613,15,84,457,271,195,04614.jpg,SUV,16.8,0
4614,345,152,634,400,94,04615.jpg,SUV,17.3,0
4615,45,247,864,642,92,04616.jpg,Station Wagon,18.6,0
4616,163,135,1378,880,112,04617.jpg,Coupe,14,0
4617,4,42,416,345,114,04618.jpg,Pickup Truck,15,0
4618,9,40,255,163,51,04619.jpg,Sedan,19,1
4619,30,183,503,383,81,04620.jpg,Convertible,21.8,1
4620,93,239,907,661,138,04621.jpg,Sedan,26.7,1
4621,22,74,477,275,74,04622.jpg,Pickup Truck,16,0
4622,75,57,378,178,156,04623.jpg,Sedan,19,1
4623,23,20,275,185,71,04624.jpg,Van,14.8,0
4624,7,28,249,180,70,04625.jpg,Pickup Truck,15.7,0
4625,4,49,628,329,67,04626.jpg,Sedan,29,1
4626,73,146,566,344,152,04627.jpg,Coupe,15.3,0
4627,263,278,939,561,173,04628.jpg,Sedan,20.1,1
4628,17,148,692,376,66,04629.jpg,Sedan,28.7,1
4629,86,178,462,315,34,04630.jpg,Coupe,16,0
4630,68,138,591,469,7,04631.jpg,Hatchback,19,1
4631,10,30,367,191,181,04632.jpg,Sedan,23.7,1
4632,7,17,277,166,136,04633.jpg,Sedan,31.5,1
4633,25,55,291,187,103,04634.jpg,Convertible,14,0
4634,66,106,429,292,178,04635.jpg,Hatchback,29,1
4635,28,66,279,208,162,04636.jpg,Sedan,20.8,1
4636,18,69,582,392,184,04637.jpg,Sedan,26.3,1
4637,16,241,997,589,75,04638.jpg,Pickup Truck,16,0
4638,24,90,246,188,17,04639.jpg,Sedan,18.3,0
4639,11,27,250,164,190,04640.jpg,Hatchback,27.6,1
4640,11,55,495,364,186,04641.jpg,SUV,15,0
4641,41,35,606,269,50,04642.jpg,SUV,18.5,0
4642,14,26,467,351,81,04643.jpg,Convertible,21.8,1
4643,46,107,580,374,27,04644.jpg,Convertible,21.3,1
4644,167,113,548,378,168,04645.jpg,Hatchback,99,1
4645,105,125,1135,688,150,04646.jpg,Coupe,11,0
4646,329,72,823,341,119,04647.jpg,Van,13.2,0
4647,31,164,608,373,114,04648.jpg,Pickup Truck,15,0
4648,119,114,533,407,172,04649.jpg,Coupe,26,1
4649,11,59,253,138,22,04650.jpg,Coupe,18,0
4650,26,118,1009,541,5,04651.jpg,Sedan,23.7,1
4651,48,135,543,383,11,04652.jpg,Coupe,15,0
4652,13,8,255,169,65,04653.jpg,Pickup Truck,17,0
4653,236,36,1680,1078,147,04654.jpg,SUV,17.5,0
4654,9,11,824,489,184,04655.jpg,Sedan,26.3,1
4655,4,23,280,220,146,04656.jpg,SUV,18,0
4656,28,21,286,178,65,04657.jpg,Pickup Truck,17,0
4657,173,80,1129,772,47,04658.jpg,Sedan,23.3,1
4658,134,102,488,255,169,04659.jpg,Van,14,0
4659,243,197,889,654,164,04660.jpg,Sedan,21,1
4660,72,303,846,636,191,04661.jpg,Hatchback,24,1
4661,12,65,468,278,128,04662.jpg,Coupe,24,1
4662,105,447,1309,1019,170,04663.jpg,Hatchback,27.7,1
4663,5,30,314,212,100,04664.jpg,Convertible,29,1
4664,135,86,463,300,176,04665.jpg,Sedan,15,0
4665,10,37,284,157,118,04666.jpg,SUV,22,1
4666,3,9,91,59,123,04667.jpg,Convertible,33.5,1
4667,6,25,257,175,53,04668.jpg,Pickup Truck,14,0
4668,61,98,458,376,1,04669.jpg,SUV,10,0
4669,39,72,701,461,108,04670.jpg,Van,17.5,0
4670,241,244,1408,928,14,04671.jpg,Coupe,26,1
4671,39,229,744,715,148,04672.jpg,SUV,20.6,1
4672,25,120,623,367,25,04673.jpg,Coupe,20,1
4673,40,52,539,343,157,04674.jpg,Convertible,29.5,1
4674,35,47,464,228,163,04675.jpg,Coupe,15,0
4675,26,66,559,286,22,04676.jpg,Coupe,18,0
4676,84,184,1279,875,107,04677.jpg,Convertible,18.2,0
4677,29,107,800,525,70,04678.jpg,Pickup Truck,15.7,0
4678,41,104,455,264,49,04679.jpg,Sedan,24,1
4679,21,41,238,135,143,04680.jpg,SUV,16,0
4680,121,194,570,475,48,04681.jpg,SUV,16.3,0
4681,14,108,629,386,138,04682.jpg,Sedan,26.7,1
4682,154,71,831,587,140,04683.jpg,Sedan,23,1
4683,289,325,925,711,131,04684.jpg,SUV,22,1
4684,41,32,220,159,72,04685.jpg,Coupe,21,1
4685,10,137,306,289,152,04686.jpg,Coupe,15.3,0
4686,18,145,540,296,103,04687.jpg,Convertible,14,0
4687,150,55,488,367,76,04688.jpg,SUV,16.4,0
4688,278,284,917,539,21,04689.jpg,Convertible,18.7,1
4689,50,66,426,272,41,04690.jpg,Sedan,13,0
4690,38,201,761,452,6,04691.jpg,Coupe,23.7,1
4691,4,1,223,120,109,04692.jpg,SUV,16,0
4692,1,143,636,343,36,04693.jpg,Convertible,13,0
4693,30,43,978,754,159,04694.jpg,SUV,24.6,1
4694,29,94,456,261,81,04695.jpg,Convertible,21.8,1
4695,101,146,565,395,20,04696.jpg,Sedan,16,0
4696,51,119,734,568,105,04697.jpg,Sedan,24.7,1
4697,122,110,533,381,177,04698.jpg,Sedan,14,0
4698,74,119,458,360,113,04699.jpg,Pickup Truck,17.1,0
4699,19,89,730,444,94,04700.jpg,SUV,17.3,0
4700,5,113,568,381,98,04701.jpg,Hatchback,21.4,1
4701,13,29,285,188,19,04702.jpg,Hatchback,26,1
4702,30,78,576,353,54,04703.jpg,Pickup Truck,21,1
4703,100,302,1473,967,171,04704.jpg,Coupe,20.5,1
4704,16,136,492,360,120,04705.jpg,SUV,21,1
4705,144,76,831,663,30,04706.jpg,Station Wagon,20.3,1
4706,14,7,478,272,68,04707.jpg,SUV,15.3,0
4707,63,175,290,315,104,04708.jpg,Coupe,14,0
4708,43,98,373,241,135,04709.jpg,Sedan,27.5,1
4709,25,156,610,363,168,04710.jpg,Hatchback,99,1
4710,45,114,557,373,75,04711.jpg,Pickup Truck,16,0
4711,175,148,488,345,180,04712.jpg,Coupe,15,0
4712,24,114,618,366,65,04713.jpg,Pickup Truck,17,0
4713,13,123,594,354,37,04714.jpg,SUV,21,1
4714,25,18,476,234,126,04715.jpg,Van,21.5,1
4715,116,196,376,307,124,04716.jpg,Pickup Truck,15,0
4716,24,122,447,268,128,04717.jpg,Coupe,24,1
4717,44,35,404,223,73,04718.jpg,Sedan,21.2,1
4718,66,48,609,438,32,04719.jpg,SUV,17,0
4719,21,7,519,278,126,04720.jpg,Van,21.5,1
4720,24,45,207,142,74,04721.jpg,Pickup Truck,16,0
4721,17,99,630,427,115,04722.jpg,Sedan,25.3,1
4722,105,58,720,331,63,04723.jpg,Sedan,29.8,1
4723,27,65,567,361,9,04724.jpg,Coupe,15.8,0
4724,208,203,794,499,9,04725.jpg,Coupe,15.8,0
4725,158,233,873,529,187,04726.jpg,Sedan,32.8,1
4726,14,121,999,610,35,04727.jpg,Sedan,13,0
4727,17,45,244,147,88,04728.jpg,Van,18.6,0
4728,27,63,305,220,38,04729.jpg,Convertible,22.4,1
4729,20,6,633,451,169,04730.jpg,Van,14,0
4730,92,123,921,619,120,04731.jpg,SUV,21,1
4731,23,116,623,392,126,04732.jpg,Van,21.5,1
4732,1,66,584,322,20,04733.jpg,Sedan,16,0
4733,21,18,635,386,169,04734.jpg,Van,14,0
4734,114,59,507,333,154,04735.jpg,SUV,16,0
4735,12,106,778,467,32,04736.jpg,SUV,17,0
4736,87,78,503,337,32,04737.jpg,SUV,17,0
4737,111,87,1509,967,63,04738.jpg,Sedan,29.8,1
4738,36,91,181,172,151,04739.jpg,Coupe,13,0
4739,48,49,597,403,131,04740.jpg,SUV,22,1
4740,72,88,378,250,46,04741.jpg,Coupe,10,0
4741,17,32,578,300,35,04742.jpg,Sedan,13,0
4742,26,21,287,159,104,04743.jpg,Coupe,14,0
4743,2,1,280,96,18,04744.jpg,Station Wagon,18,0
4744,3,31,283,145,157,04745.jpg,Convertible,29.5,1
4745,48,103,2497,1572,40,04746.jpg,Sedan,11,0
4746,378,125,973,689,39,04747.jpg,Convertible,14,0
4747,38,58,404,293,125,04748.jpg,Pickup Truck,15.3,0
4748,44,47,590,407,120,04749.jpg,SUV,21,1
4749,17,54,212,157,9,04750.jpg,Coupe,15.8,0
4750,144,214,636,522,144,04751.jpg,Coupe,17.8,0
4751,97,134,602,396,100,04752.jpg,Convertible,29,1
4752,53,103,483,379,14,04753.jpg,Coupe,26,1
4753,303,145,797,478,192,04754.jpg,Hatchback,24.8,1
4754,46,48,277,177,165,04755.jpg,Sedan,17.5,0
4755,30,84,246,156,128,04756.jpg,Coupe,24,1
4756,54,83,736,436,52,04757.jpg,SUV,18.5,0
4757,62,260,974,587,17,04758.jpg,Sedan,18.3,0
4758,47,39,371,270,117,04759.jpg,Sedan,32,1
4759,18,199,1581,1090,34,04760.jpg,Coupe,16,0
4760,52,44,509,358,59,04761.jpg,Convertible,18.7,1
4761,58,254,1582,991,182,04762.jpg,Sedan,24.8,1
4762,5,145,996,594,147,04763.jpg,SUV,17.5,0
4763,23,38,263,145,129,04764.jpg,Sedan,25.3,1
4764,66,222,513,339,152,04765.jpg,Coupe,15.3,0
4765,249,154,981,569,167,04766.jpg,Sedan,24.2,1
4766,18,62,352,254,48,04767.jpg,SUV,16.3,0
4767,32,105,988,658,63,04768.jpg,Sedan,29.8,1
4768,6,87,210,164,30,04769.jpg,Station Wagon,20.3,1
4769,70,57,526,384,100,04770.jpg,Convertible,29,1
4770,14,31,270,166,41,04771.jpg,Sedan,13,0
4771,7,17,249,187,76,04772.jpg,SUV,16.4,0
4772,47,185,999,696,167,04773.jpg,Sedan,24.2,1
4773,18,31,620,387,54,04774.jpg,Pickup Truck,21,1
4774,67,168,685,499,173,04775.jpg,Sedan,20.1,1
4775,367,418,1030,669,96,04776.jpg,Sedan,19.8,1
4776,90,194,1512,914,34,04777.jpg,Coupe,16,0
4777,20,72,769,515,31,04778.jpg,Convertible,16.3,0
4778,50,44,230,156,39,04779.jpg,Convertible,14,0
4779,77,49,508,305,192,04780.jpg,Hatchback,24.8,1
4780,71,186,1206,781,157,04781.jpg,Convertible,29.5,1
4781,50,83,394,268,38,04782.jpg,Convertible,22.4,1
4782,176,298,718,498,41,04783.jpg,Sedan,13,0
4783,7,8,375,234,95,04784.jpg,SUV,14.8,0
4784,47,97,612,377,114,04785.jpg,Pickup Truck,15,0
4785,17,48,859,396,79,04786.jpg,Sedan,18.8,1
4786,210,188,1428,732,175,04787.jpg,Convertible,14,0
4787,55,84,976,679,132,04788.jpg,SUV,23.2,1
4788,46,35,593,352,103,04789.jpg,Convertible,14,0
4789,126,97,882,704,119,04790.jpg,Van,13.2,0
4790,9,196,1008,504,153,04791.jpg,Coupe,11,0
4791,41,51,215,152,31,04792.jpg,Convertible,16.3,0
4792,5,82,550,442,85,04793.jpg,Van,18.3,0
4793,63,26,436,296,47,04794.jpg,Sedan,23.3,1
4794,32,41,239,153,162,04795.jpg,Sedan,20.8,1
4795,40,14,856,486,107,04796.jpg,Convertible,18.2,0
4796,4,13,189,132,80,04797.jpg,Convertible,19.5,1
4797,7,18,192,127,115,04798.jpg,Sedan,25.3,1
4798,13,41,300,174,69,04799.jpg,Pickup Truck,16,0
4799,38,52,483,222,124,04800.jpg,Pickup Truck,15,0
4800,67,364,1549,1063,189,04801.jpg,SUV,19,1
4801,22,25,407,339,20,04802.jpg,Sedan,16,0
4802,52,88,373,248,33,04803.jpg,SUV,16.3,0
4803,87,132,672,363,110,04804.jpg,SUV,25.2,1
4804,34,19,772,488,150,04805.jpg,Coupe,11,0
4805,228,316,1913,1230,29,04806.jpg,Sedan,25.5,1
4806,17,69,682,436,140,04807.jpg,Sedan,23,1
4807,106,59,337,284,159,04808.jpg,SUV,24.6,1
4808,107,172,789,579,183,04809.jpg,Hatchback,25,1
4809,94,190,1597,991,29,04810.jpg,Sedan,25.5,1
4810,626,176,1465,618,173,04811.jpg,Sedan,20.1,1
4811,16,59,466,241,44,04812.jpg,Sedan,13,0
4812,70,85,1186,791,144,04813.jpg,Coupe,17.8,0
4813,60,411,1495,992,36,04814.jpg,Convertible,13,0
4814,31,81,608,391,134,04815.jpg,Sedan,36,1
4815,79,84,528,327,3,04816.jpg,Sedan,21.3,1
4816,71,116,561,423,50,04817.jpg,SUV,18.5,0
4817,19,141,586,371,12,04818.jpg,Convertible,14.5,0
4818,26,116,485,308,22,04819.jpg,Coupe,18,0
4819,39,123,439,291,138,04820.jpg,Sedan,26.7,1
4820,7,62,418,214,62,04821.jpg,SUV,21,1
4821,64,24,274,150,25,04822.jpg,Coupe,20,1
4822,4,37,256,185,156,04823.jpg,Sedan,19,1
4823,137,417,1822,1130,162,04824.jpg,Sedan,20.8,1
4824,102,211,786,485,7,04825.jpg,Hatchback,19,1
4825,18,79,480,304,153,04826.jpg,Coupe,11,0
4826,7,4,277,180,1,04827.jpg,SUV,10,0
4827,15,43,287,170,110,04828.jpg,SUV,25.2,1
4828,68,125,572,363,111,04829.jpg,Pickup Truck,18.7,1
4829,61,167,589,464,40,04830.jpg,Sedan,11,0
4830,18,84,254,175,84,04831.jpg,Station Wagon,24,1
4831,32,34,248,213,28,04832.jpg,Coupe,21.5,1
4832,36,103,544,310,6,04833.jpg,Coupe,23.7,1
4833,1,39,252,172,156,04834.jpg,Sedan,19,1
4834,9,31,636,443,95,04835.jpg,SUV,14.8,0
4835,32,62,272,189,162,04836.jpg,Sedan,20.8,1
4836,40,73,1561,964,91,04837.jpg,Pickup Truck,15.5,0
4837,20,40,166,99,107,04838.jpg,Convertible,18.2,0
4838,172,358,1109,834,15,04839.jpg,Coupe,14.8,0
4839,1066,1244,4030,2247,34,04840.jpg,Coupe,16,0
4840,86,162,472,393,24,04841.jpg,Sedan,15.5,0
4841,18,17,256,194,116,04842.jpg,Van,13.5,0
4842,47,69,603,453,129,04843.jpg,Sedan,25.3,1
4843,35,147,596,372,103,04844.jpg,Convertible,14,0
4844,5,60,285,155,70,04845.jpg,Pickup Truck,15.7,0
4845,28,68,442,287,155,04846.jpg,SUV,18,0
4846,54,189,1474,921,85,04847.jpg,Van,18.3,0
4847,17,104,353,201,16,04848.jpg,Sedan,15,0
4848,13,48,442,257,177,04849.jpg,Sedan,14,0
4849,26,107,635,391,133,04850.jpg,SUV,18.5,0
4850,65,67,581,410,135,04851.jpg,Sedan,27.5,1
4851,49,152,943,621,178,04852.jpg,Hatchback,29,1
4852,113,89,953,1469,170,04853.jpg,Hatchback,27.7,1
4853,7,134,590,322,102,04854.jpg,Convertible,15,0
4854,34,57,350,226,139,04855.jpg,Hatchback,26,1
4855,244,199,625,406,142,04856.jpg,SUV,16,0
4856,43,152,568,360,11,04857.jpg,Coupe,15,0
4857,120,227,555,413,77,04858.jpg,Convertible,21.3,1
4858,8,33,251,164,174,04859.jpg,Van,20,1
4859,56,229,742,463,182,04860.jpg,Sedan,24.8,1
4860,53,62,997,642,182,04861.jpg,Sedan,24.8,1
4861,6,44,377,246,124,04862.jpg,Pickup Truck,15,0
4862,26,80,625,449,114,04863.jpg,Pickup Truck,15,0
4863,92,134,564,399,106,04864.jpg,Pickup Truck,17.1,0
4864,76,262,944,661,28,04865.jpg,Coupe,21.5,1
4865,151,148,769,445,159,04866.jpg,SUV,24.6,1
4866,51,56,278,159,157,04867.jpg,Convertible,29.5,1
4867,4,49,426,297,161,04868.jpg,Convertible,18.4,0
4868,85,98,569,309,168,04869.jpg,Hatchback,99,1
4869,36,15,477,305,47,04870.jpg,Sedan,23.3,1
4870,42,45,449,321,180,04871.jpg,Coupe,15,0
4871,102,63,423,319,99,04872.jpg,Hatchback,30,1
4872,120,286,1073,790,166,04873.jpg,Van,18.3,0
4873,9,1,152,103,1,04874.jpg,SUV,10,0
4874,29,65,249,155,57,04875.jpg,Coupe,18.3,0
4875,21,30,468,320,196,04876.jpg,Convertible,36,1
4876,39,135,588,393,134,04877.jpg,Sedan,36,1
4877,51,99,1160,754,96,04878.jpg,Sedan,19.8,1
4878,451,231,2545,1775,67,04879.jpg,Sedan,29,1
4879,63,122,844,410,187,04880.jpg,Sedan,32.8,1
4880,27,77,460,275,118,04881.jpg,SUV,22,1
4881,1,98,420,269,104,04882.jpg,Coupe,14,0
4882,117,465,1946,1123,19,04883.jpg,Hatchback,26,1
4883,31,35,236,162,8,04884.jpg,Convertible,15.8,0
4884,318,374,1350,945,25,04885.jpg,Coupe,20,1
4885,38,105,1565,740,44,04886.jpg,Sedan,13,0
4886,8,1,258,165,40,04887.jpg,Sedan,11,0
4887,20,33,241,163,90,04888.jpg,Pickup Truck,15.5,0
4888,108,114,546,384,94,04889.jpg,SUV,17.3,0
4889,40,25,567,378,95,04890.jpg,SUV,14.8,0
4890,39,179,1242,829,72,04891.jpg,Coupe,21,1
4891,8,37,294,150,2,04892.jpg,Sedan,20,1
4892,12,39,265,142,16,04893.jpg,Sedan,15,0
4893,56,11,346,186,108,04894.jpg,Van,17.5,0
4894,148,173,749,479,132,04895.jpg,SUV,23.2,1
4895,27,71,423,243,56,04896.jpg,Coupe,18,0
4896,6,63,806,510,184,04897.jpg,Sedan,26.3,1
4897,8,104,623,360,74,04898.jpg,Pickup Truck,16,0
4898,24,51,239,167,65,04899.jpg,Pickup Truck,17,0
4899,111,23,527,315,52,04900.jpg,SUV,18.5,0
4900,145,76,581,353,144,04901.jpg,Coupe,17.8,0
4901,23,91,382,234,98,04902.jpg,Hatchback,21.4,1
4902,2,46,316,213,85,04903.jpg,Van,18.3,0
4903,14,149,304,231,158,04904.jpg,Convertible,12,0
4904,130,100,953,366,185,04905.jpg,Sedan,89,1
4905,57,51,447,273,102,04906.jpg,Convertible,15,0
4906,24,22,226,169,134,04907.jpg,Sedan,36,1
4907,139,109,395,298,158,04908.jpg,Convertible,12,0
4908,184,209,1227,727,167,04909.jpg,Sedan,24.2,1
4909,203,227,1067,776,104,04910.jpg,Coupe,14,0
4910,99,108,479,301,110,04911.jpg,SUV,25.2,1
4911,324,297,1242,788,187,04912.jpg,Sedan,32.8,1
4912,14,5,388,254,165,04913.jpg,Sedan,17.5,0
4913,24,216,1021,654,97,04914.jpg,Sedan,18.7,1
4914,11,1,131,96,34,04915.jpg,Coupe,16,0
4915,16,24,258,172,107,04916.jpg,Convertible,18.2,0
4916,1,223,1172,611,107,04917.jpg,Convertible,18.2,0
4917,15,60,242,175,13,04918.jpg,Coupe,24.5,1
4918,151,112,1528,1069,89,04919.jpg,SUV,20.3,1
4919,46,60,575,354,165,04920.jpg,Sedan,17.5,0
4920,166,170,1076,615,164,04921.jpg,Sedan,21,1
4921,276,83,654,352,147,04922.jpg,SUV,17.5,0
4922,100,258,753,457,16,04923.jpg,Sedan,15,0
4923,198,278,1502,1054,43,04924.jpg,Coupe,13,0
4924,73,71,599,411,111,04925.jpg,Pickup Truck,18.7,1
4925,6,53,633,363,144,04926.jpg,Coupe,17.8,0
4926,139,130,467,275,38,04927.jpg,Convertible,22.4,1
4927,15,49,601,331,113,04928.jpg,Pickup Truck,17.1,0
4928,12,105,282,209,42,04929.jpg,Coupe,14,0
4929,89,40,414,249,137,04930.jpg,Sedan,20,1
4930,75,336,1487,786,16,04931.jpg,Sedan,15,0
4931,127,36,1367,896,140,04932.jpg,Sedan,23,1
4932,22,20,384,178,181,04933.jpg,Sedan,23.7,1
4933,1,87,799,595,169,04934.jpg,Van,14,0
4934,49,73,272,241,157,04935.jpg,Convertible,29.5,1
4935,53,115,431,293,72,04936.jpg,Coupe,21,1
4936,6,6,496,223,139,04937.jpg,Hatchback,26,1
4937,66,65,572,354,86,04938.jpg,Pickup Truck,15.4,0
4938,31,46,294,161,105,04939.jpg,Sedan,24.7,1
4939,32,50,278,166,23,04940.jpg,Sedan,21,1
4940,1,37,197,144,161,04941.jpg,Convertible,18.4,0
4941,96,73,559,399,8,04942.jpg,Convertible,15.8,0
4942,3,56,253,167,72,04943.jpg,Coupe,21,1
4943,29,55,362,210,19,04944.jpg,Hatchback,26,1
4944,69,79,430,276,34,04945.jpg,Coupe,16,0
4945,76,170,884,681,27,04946.jpg,Convertible,21.3,1
4946,137,149,676,453,110,04947.jpg,SUV,25.2,1
4947,113,302,668,527,96,04948.jpg,Sedan,19.8,1
4948,49,99,594,397,17,04949.jpg,Sedan,18.3,0
4949,2,158,640,419,87,04950.jpg,Pickup Truck,15.4,0
4950,57,199,982,675,44,04951.jpg,Sedan,13,0
4951,110,234,339,326,152,04952.jpg,Coupe,15.3,0
4952,17,214,1587,742,98,04953.jpg,Hatchback,21.4,1
4953,94,163,736,377,55,04954.jpg,Convertible,18,0
4954,48,246,1085,625,176,04955.jpg,Sedan,15,0
4955,29,135,581,380,15,04956.jpg,Coupe,14.8,0
4956,27,11,241,177,27,04957.jpg,Convertible,21.3,1
4957,616,321,1111,574,177,04958.jpg,Sedan,14,0
4958,14,73,254,172,190,04959.jpg,Hatchback,27.6,1
4959,44,67,250,171,129,04960.jpg,Sedan,25.3,1
4960,84,89,686,424,154,04961.jpg,SUV,16,0
4961,8,108,350,240,153,04962.jpg,Coupe,11,0
4962,19,13,409,268,179,04963.jpg,Convertible,15,0
4963,3,12,300,211,131,04964.jpg,SUV,22,1
4964,50,88,440,254,178,04965.jpg,Hatchback,29,1
4965,17,62,187,123,31,04966.jpg,Convertible,16.3,0
4966,4,144,799,526,82,04967.jpg,Station Wagon,22.5,1
4967,19,104,616,385,159,04968.jpg,SUV,24.6,1
4968,2,34,355,176,159,04969.jpg,SUV,24.6,1
4969,45,88,799,573,196,04970.jpg,Convertible,36,1
4970,110,133,565,368,171,04971.jpg,Coupe,20.5,1
4971,197,105,1059,726,38,04972.jpg,Convertible,22.4,1
4972,56,100,449,346,37,04973.jpg,SUV,21,1
4973,15,46,290,207,131,04974.jpg,SUV,22,1
4974,27,93,620,350,38,04975.jpg,Convertible,22.4,1
4975,95,140,1344,860,193,04976.jpg,Hatchback,24,1
4976,23,78,601,403,127,04977.jpg,Van,18.5,0
4977,125,165,574,469,35,04978.jpg,Sedan,13,0
4978,1,167,645,445,55,04979.jpg,Convertible,18,0
4979,61,230,577,457,127,04980.jpg,Van,18.5,0
4980,47,272,919,638,145,04981.jpg,SUV,23.6,1
4981,78,264,961,563,193,04982.jpg,Hatchback,24,1
4982,49,93,225,169,151,04983.jpg,Coupe,13,0
4983,11,103,617,310,129,04984.jpg,Sedan,25.3,1
4984,10,44,1027,557,117,04985.jpg,Sedan,32,1
4985,14,95,483,337,120,04986.jpg,SUV,21,1
4986,76,81,660,420,131,04987.jpg,SUV,22,1
4987,176,212,498,395,102,04988.jpg,Convertible,15,0
4988,55,149,529,343,44,04989.jpg,Sedan,13,0
4989,124,334,1390,859,160,04990.jpg,Coupe,18,0
4990,14,26,189,91,123,04991.jpg,Convertible,33.5,1
4991,23,73,486,336,118,04992.jpg,SUV,22,1
4992,42,90,613,398,75,04993.jpg,Pickup Truck,16,0
4993,27,8,417,346,105,04994.jpg,Sedan,24.7,1
4994,26,84,401,284,128,04995.jpg,Coupe,24,1
4995,77,139,803,549,124,04996.jpg,Pickup Truck,15,0
4996,80,42,448,285,131,04997.jpg,SUV,22,1
4997,8,51,799,411,30,04998.jpg,Station Wagon,20.3,1
4998,55,80,978,667,111,04999.jpg,Pickup Truck,18.7,1
4999,15,37,258,180,72,05000.jpg,Coupe,21,1
5000,1,27,640,438,179,05001.jpg,Convertible,15,0
5001,26,46,481,228,12,05002.jpg,Convertible,14.5,0
5002,8,29,276,178,90,05003.jpg,Pickup Truck,15.5,0
5003,71,137,595,441,86,05004.jpg,Pickup Truck,15.4,0
5004,56,60,346,222,115,05005.jpg,Sedan,25.3,1
5005,22,13,292,188,37,05006.jpg,SUV,21,1
5006,39,142,617,354,20,05007.jpg,Sedan,16,0
5007,71,77,575,381,73,05008.jpg,Sedan,21.2,1
5008,71,16,399,321,45,05009.jpg,Convertible,10,0
